field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,6,0.0831,0.002263,0.00225,0.000636,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,7,0.09705,0.009829,0.0024,0.000424,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,8,0.09755,0.00898,0.0023,0.000566,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,9,0.09945,0.010677,0.0025,0.000566,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,10,0.09625,0.009829,0.00255,0.000919,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,11,0.0976,0.00693,0.0,0.000707,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,12,0.1102,0.014566,-0.00105,0.000495,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,13,0.09885,0.004738,0.0035,0.000424,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,14,0.10585,0.007849,0.0035,0.001556,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,15,0.1082,0.001697,0.0005,0.000141,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,16,0.1179,0.000566,-0.0013,0.000849,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,17,0.09805,0.00601,0.00515,7.1e-05,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,18,0.0989,0.004384,0.0016,0.001131,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,19,0.0998,0.006081,0.0018,0.0,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,20,0.0976,0.010465,-0.0012,0.001414,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,21,0.13975,0.00502,0.0045,0.000283,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,22,0.0959,0.006364,-0.0015,0.0,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,23,0.0966,0.008485,0.00315,7.1e-05,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,24,0.0849,0.000141,0.00155,0.001485,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,25,0.0856,0.009617,0.0045,0.000424,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,26,0.097,0.014142,0.00295,0.001061,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,27,0.1091,0.011455,0.00765,0.000354,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,28,0.1108,0.010465,0.0102,0.000707,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,29,0.09865,0.007849,0.0041,0.000141,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,30,0.0976,0.006505,0.00055,0.000354,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,31,0.14035,0.008839,0.0094,0.001273,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,32,0.1353,0.013011,0.00355,0.000212,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,33,0.0964,0.010748,0.00025,0.001202,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,34,0.1077,0.000707,0.00165,0.001061,2
REF_0236-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,35,0.08385,0.020153,0.00835,0.001626,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,0,0.11045,0.028214,-0.0438,0.004384,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,1,0.15315,0.038254,-0.0491,0.000707,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,2,0.1551,0.031396,-0.0613,0.003111,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,3,0.1493,0.041295,-0.06845,0.001061,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,4,0.1447,0.029698,-0.29265,0.001061,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,5,0.13425,0.012233,0.01715,0.001768,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,6,0.1308,0.016405,0.34955,0.003323,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,7,0.14025,0.025809,0.16775,0.004879,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,8,0.14915,0.029486,0.36835,0.001768,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,9,0.14505,0.029062,0.04395,0.002475,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,10,0.1378,0.034224,0.0857,0.003677,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,11,0.1561,0.03776,-0.1253,0.002546,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,12,0.1593,0.029557,0.1851,0.00297,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,13,0.15075,0.029486,0.283,0.003111,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,14,0.11415,0.019587,0.4788,0.005091,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,15,0.1438,0.039174,-0.0917,0.002263,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,16,0.1536,0.031961,0.38085,0.003182,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,17,0.1657,0.035638,1.07985,0.003041,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,18,0.1588,0.038891,0.13695,0.003748,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,19,0.15715,0.035143,0.0733,0.002828,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,20,0.15125,0.025244,-0.58815,0.000636,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,21,0.17535,0.043346,-0.40395,0.001485,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,22,0.15285,0.026941,-0.50705,0.004172,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,23,0.1502,0.029557,-0.0911,0.005798,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,24,0.1877,0.049639,-0.1319,0.001556,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,25,0.1605,0.028284,1.22065,0.006152,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,26,0.1457,0.028567,0.7375,0.002404,2
