field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,32,-0.03235,0.1463,-0.1274,0.004667,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,33,-0.1329,0.083863,-0.27525,0.001061,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,34,-0.1175,0.006081,0.33235,0.004172,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,35,-0.0143,0.038891,-0.274,0.012587,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,0,-0.0028,0.104228,-0.10885,0.001626,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,1,-0.0611,0.043982,0.01915,0.000212,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,2,0.01695,0.006152,0.036,0.000424,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,3,-0.02535,0.010112,-0.0072,0.000283,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,4,0.0108,0.10649,0.03625,0.000636,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,5,-0.01845,0.047447,0.05095,7.1e-05,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,6,-0.02405,0.041649,-0.0212,0.000566,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,7,-0.03235,0.01987,-0.01455,0.000495,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,8,-0.0805,0.02687,-0.0365,0.000283,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,9,-0.0357,0.004525,-0.0019,0.001273,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,10,-0.02285,0.004172,0.01895,0.001061,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,11,0.0206,0.074388,0.03785,0.003465,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,12,0.0717,0.099985,-0.0685,0.001414,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,13,-0.01655,0.03585,-0.0373,0.001273,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,14,-0.07415,0.048013,-0.04265,0.000636,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,15,-0.1068,0.027719,0.018,0.000141,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,16,-0.02685,0.007425,0.03085,0.000495,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,17,0.0791,0.064064,0.05525,0.002192,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,18,-0.01005,0.029486,-0.03675,0.001768,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,19,-0.1198,0.011172,-0.03125,7.1e-05,2
