# dQ/dU per-beam mean correction factors
# Generated  : 2026-03-26 00:39
# Source CSV : /Users/raj030/DATA/reffield-average-qcorr/leakage_master_table.csv
# Selection  : manifest indices 30–39, excl '24-29'
# SB_REFs    : 10 contributing observations
# Ref WS     : 4788  (weights.ref_ws, holography SB)
# Footprint  : closepack36
# Centre Freq: 920.5 MHz
# Pitch      : 0.9 deg
# Rotation   : 45.0 deg
# Pol Axis   : -45.0 deg (pa_fixed)
#
# Lookup usage:
#   grep 'REF_1324-28.*bpcal.*  12 ' dq_du_correction_factors.txt
#
# Columns:
#   field       reference field name
#   ref_ws      holography solution (weights.ref_ws); use as merge key when appending manifests
#   footprint   beam footprint name (from schedblock metadata)
#   freq_MHz    beamformer centre frequency (MHz)
#   pitch_deg   beam footprint pitch (degrees)
#   rot_deg     footprint rotation angle (degrees)
#   pol_deg     polarisation axis angle (degrees, pa_fixed)
#   variant     calibration variant  (bpcal | lcal)
#   beam        beam index  (0–35)
#   mean_dQ     mean signed dQ/I (%) across all SB_REF × ODC observations
#   std_dQ      standard deviation of dQ/I (%)
#   mean_dU     mean signed dU/I (%) across all SB_REF × ODC observations
#   std_dU      standard deviation of dU/I (%)
#   n_obs       number of (SB_REF, ODC) data rows for this beam
#
field                     ref_ws  footprint         freq_MHz  pitch_deg  rot_deg  pol_deg  variant   beam    mean_dQ    std_dQ    mean_dU    std_dU  n_obs
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        11    +0.0781    0.0231    +0.0340    0.0032      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        12    -0.2170    0.0284    -0.0600    0.0010      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        13    -0.0365    0.0765    -0.0347    0.0005      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        14    +0.0001    0.0646    -0.0309    0.0008      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        15    -0.0380    0.0663    +0.0252    0.0011      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        16    +0.1003    0.0145    +0.0319    0.0011      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        17    +0.1482    0.0100    +0.0560    0.0014      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        18    -0.0408    0.0924    -0.0342    0.0006      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        19    +0.0698    0.0890    -0.0254    0.0016      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        20    +0.0551    0.0106    +0.0026    0.0019      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        21    +0.1171    0.0431    +0.0660    0.0004      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        22    +0.0642    0.1040    +0.0743    0.0013      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        23    -0.0093    0.0120    +0.0568    0.0007      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        24    +0.0106    0.2011    -0.0306    0.0037      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        25    -0.0444    0.0488    -0.0215    0.0016      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        26    +0.0199    0.0509    +0.0043    0.0010      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        27    +0.1360    0.0617    +0.0385    0.0015      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        28    -0.0192    0.0330    +0.0159    0.0012      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        29    +0.0012    0.0815    +0.0143    0.0014      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        30    -0.0159    0.0653    -0.0305    0.0014      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        31    +0.0049    0.0390    +0.0168    0.0012      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        32    -0.0508    0.0648    +0.0177    0.0017      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        33    -0.0427    0.0418    +0.0473    0.0022      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        34    -0.0416    0.0251    +0.0808    0.0009      3
REF_0236-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  lcal        35    +0.0531    0.0293    +1.0557    0.0046      3

REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        0    +0.0842    0.1358    -1.3382    0.0112      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        1    +0.0966    0.0555    +0.1735    0.0017      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        2    -0.0820    0.0302    -0.0876    0.0085      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        3    +0.0809    0.0241    +0.3945    0.0077      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        4    +0.0181    0.1050    +0.5916    0.0125      4
REF_0324-28                 4788  closepack36          920.5     0.9000     45.0    -45.0  bpcal        5    -0.0966    0.0816    +0.5293    0.0074      4
