field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,16,-1.0382,0.0,-0.0022,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,17,-1.564,0.0,-0.0035,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,18,0.9333,0.0,-0.0063,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,19,1.648,0.0,-0.0029,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,20,0.7085,0.0,-0.0084,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,21,0.2315,0.0,0.0046,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,22,-0.0099,0.0,-0.0005,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,23,0.0079,0.0,-0.0079,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,24,-0.2905,0.0,-0.0059,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,25,0.1009,0.0,-0.0034,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,26,0.9062,0.0,-0.0062,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,27,0.6661,0.0,-0.0069,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,28,0.0672,0.0,-0.0061,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,29,-0.1033,0.0,-0.0084,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,30,-0.2007,0.0,0.0001,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,31,0.2432,0.0,-0.0041,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,32,0.2476,0.0,-0.0056,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,33,-0.1294,0.0,-0.0048,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,34,-0.3438,0.0,-0.0062,0.0,1
REF_0324-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,35,-0.219,0.0,-0.0164,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,0,1.0898,0.0,-1.8184,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,1,0.6906,0.0,0.3664,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,2,0.0843,0.0,-0.0792,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,3,-0.4082,0.0,0.4161,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,4,-0.464,0.0,0.6067,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,5,-1.0227,0.0,0.6753,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,6,0.4445,0.0,0.1349,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,7,-0.2193,0.0,-0.4794,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,8,-0.1771,0.0,0.147,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,9,0.231,0.0,0.5545,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,10,0.4696,0.0,0.8209,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,11,0.9699,0.0,0.4091,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,12,-0.6117,0.0,-0.0123,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,13,0.1821,0.0,-0.0352,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,14,-0.1385,0.0,0.2284,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,15,-0.3866,0.0,0.1452,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,16,-0.0403,0.0,0.2482,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,17,0.2389,0.0,0.2184,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,18,0.5217,0.0,0.078,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,19,0.4347,0.0,0.3344,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,20,0.2221,0.0,-0.0073,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,21,0.1592,0.0,0.0449,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,22,-0.1361,0.0,-0.2701,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,23,-0.2421,0.0,0.0275,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,24,-0.0737,0.0,0.1897,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,25,0.6158,0.0,0.4986,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,26,0.5054,0.0,0.3361,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,27,0.4098,0.0,-0.1297,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,28,-0.0994,0.0,-0.6247,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,29,-0.453,0.0,0.0972,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,30,0.9795,0.0,0.268,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,31,0.1712,0.0,0.059,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,32,0.0966,0.0,0.0286,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,33,-0.0029,0.0,-0.1772,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,34,-0.2731,0.0,0.3564,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,35,0.0148,0.0,-0.9173,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,0,1.0748,0.0,-0.0028,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,1,0.6896,0.0,-0.0025,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,2,0.0779,0.0,-0.0002,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,3,-0.4157,0.0,-0.0021,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,4,-0.4685,0.0,-0.0059,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,5,-1.0296,0.0,-0.0043,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,6,0.4419,0.0,-0.0053,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,7,-0.2235,0.0,-0.0017,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,8,-0.183,0.0,-0.0031,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,9,0.2284,0.0,-0.0043,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,10,0.46,0.0,-0.0061,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,11,0.9693,0.0,-0.0089,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,12,-0.6188,0.0,-0.0037,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,13,0.1734,0.0,-0.0066,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,14,-0.1434,0.0,-0.0025,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,15,-0.3908,0.0,0.0022,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,16,-0.0475,0.0,-0.0054,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,17,0.2364,0.0,-0.0044,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,18,0.5179,0.0,-0.006,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,19,0.4267,0.0,-0.0046,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,20,0.2148,0.0,-0.0047,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,21,0.1513,0.0,-0.0037,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,22,-0.1468,0.0,-0.0077,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,23,-0.2541,0.0,-0.0056,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,24,-0.0716,0.0,-0.0031,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,25,0.6056,0.0,-0.0085,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,26,0.5018,0.0,-0.0054,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,27,0.4003,0.0,-0.0076,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,28,-0.1151,0.0,-0.0109,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,29,-0.4656,0.0,-0.0112,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,30,0.9753,0.0,-0.0062,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,31,0.1583,0.0,-0.0107,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,32,0.088,0.0,-0.0068,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,33,-0.0083,0.0,-0.0031,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,34,-0.2809,0.0,-0.0073,0.0,1
REF_0524-28,5778,closepack36,920.5,0.9,45.0,-45.0,lcal,35,0.005,0.0,-0.0183,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,0,0.8558,0.0,-1.8287,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,1,-0.1232,0.0,0.3665,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,2,-0.5943,0.0,-0.0835,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,3,-0.3796,0.0,0.4213,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,4,0.176,0.0,0.591,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,5,0.0922,0.0,0.6782,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,6,-0.1801,0.0,0.1358,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,7,-0.189,0.0,-0.4782,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,8,-0.4158,0.0,0.1381,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,9,0.053,0.0,0.5559,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,10,-0.0991,0.0,0.8148,0.0,1
REF_0612-28,5778,closepack36,920.5,0.9,45.0,-45.0,bpcal,11,-0.0156,0.0,0.4168,0.0,1
